Difficulty,wasSolved,NakedSingles,HiddenSingles,NakedSubsets_Size2,HiddenSubsets_Size2,BlockLine-Interactions,NakedSubsets_Size3,HiddenSubsets_Size3,NakedSubsets_Size4,HiddenSubsets_Size4,XWing,GivenCount,AnzStartPos1,AnzStartPos2,AnzStartPos3,AnzStartPos4,AnzStartPos5,AnzStartPos6,AnzStartPos7,AnzStartPos8,AnzStartPos9,AnzPossibilities,wasBacktracked
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 5, 6, 4, 5, 1, 4, 9, 6, 124, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 7, 4, 2, 4, 3, 3, 0, 2, 131, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 5, 2, 3, 2, 7, 4, 2, 129, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 1, 3, 3, 0, 5, 2, 7, 4, 127, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 4, 1, 5, 2, 6, 0, 7, 3, 4, 146, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 7, 2, 6, 4, 1, 5, 6, 5, 128, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 0, 4, 6, 4, 4, 3, 6, 3, 141, 0
0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 2, 7, 6, 3, 1, 1, 1, 1, 0, 165, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 1, 0, 0, 4, 0, 0, 3, 3, 153, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 8, 4, 4, 7, 4, 4, 2, 11, 5, 125, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 3, 3, 8, 4, 4, 3, 0, 6, 141, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 3, 4, 4, 4, 4, 4, 2, 1, 120, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 4, 11, 8, 8, 4, 2, 6, 2, 119, 0
0, 43, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 7, 4, 4, 7, 3, 2, 5, 1, 147, 0
0, 42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 4, 1, 8, 3, 2, 0, 2, 1, 145, 0
0, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 8, 5, 2, 5, 2, 5, 0, 1, 5, 134, 0
0, 41, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 3, 3, 1, 1, 0, 0, 0, 0, 178, 0
0, 33, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 2, 0, 2, 0, 2, 0, 1, 2, 2, 190, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 4, 3, 7, 3, 4, 4, 3, 1, 119, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 6, 0, 2, 6, 0, 2, 3, 2, 157, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 2, 3, 7, 1, 2, 3, 1, 6, 127, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 9, 5, 5, 6, 4, 9, 10, 4, 119, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 2, 4, 10, 0, 2, 4, 2, 5, 136, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 1, 0, 3, 3, 1, 5, 1, 4, 0, 153, 0
0, 42, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 3, 0, 1, 1, 6, 3, 3, 0, 178, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 3, 4, 1, 6, 1, 1, 7, 2, 127, 0
0, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 0, 4, 4, 2, 5, 1, 1, 1, 135, 0
0, 49, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 3, 2, 2, 2, 2, 0, 5, 3, 1, 161, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 2, 0, 3, 1, 0, 7, 1, 4, 159, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 5, 3, 7, 2, 1, 6, 2, 3, 135, 0
0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 2, 7, 1, 0, 4, 3, 4, 4, 6, 158, 0
0, 42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 4, 1, 5, 2, 3, 1, 2, 0, 152, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 4, 1, 6, 8, 7, 0, 3, 1, 143, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 4, 2, 4, 5, 6, 9, 3, 5, 128, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 7, 0, 4, 4, 5, 2, 6, 3, 131, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 0, 6, 0, 1, 3, 0, 5, 3, 143, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 12, 9, 3, 6, 8, 8, 6, 1, 119, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 11, 6, 4, 2, 7, 10, 5, 3, 4, 119, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 1, 8, 4, 7, 3, 1, 2, 2, 140, 0
0, 40, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 1, 2, 4, 3, 2, 0, 1, 3, 0, 149, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 4, 10, 2, 2, 6, 3, 4, 3, 115, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 6, 9, 8, 2, 7, 4, 9, 5, 123, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 1, 4, 4, 3, 5, 2, 5, 0, 128, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 4, 1, 7, 1, 1, 9, 5, 4, 139, 0
0, 42, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 3, 5, 7, 3, 1, 1, 0, 2, 137, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 4, 3, 9, 4, 3, 5, 11, 2, 120, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 5, 4, 1, 3, 3, 3, 3, 9, 137, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 1, 1, 2, 2, 0, 2, 2, 2, 168, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 1, 6, 1, 1, 6, 1, 3, 3, 3, 159, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 4, 0, 4, 2, 3, 1, 4, 7, 147, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 7, 6, 2, 5, 0, 6, 7, 2, 131, 0
0, 42, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 1, 2, 7, 8, 8, 0, 3, 5, 146, 0
0, 43, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 6, 3, 2, 3, 1, 4, 0, 4, 144, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 1, 1, 5, 0, 5, 5, 6, 0, 142, 0
0, 37, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 2, 0, 1, 1, 2, 1, 0, 3, 158, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 6, 6, 3, 7, 10, 5, 2, 11, 124, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 7, 2, 0, 3, 5, 6, 4, 3, 138, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 2, 7, 2, 9, 5, 3, 10, 5, 124, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 5, 4, 9, 3, 3, 4, 0, 2, 131, 0
0, 40, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 4, 3, 0, 0, 6, 3, 5, 6, 5, 134, 0
0, 39, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1, 1, 4, 0, 0, 4, 0, 6, 7, 135, 0
0, 42, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 2, 7, 5, 4, 6, 1, 2, 1, 149, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 3, 3, 1, 2, 5, 2, 3, 4, 134, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 4, 4, 4, 6, 4, 1, 3, 0, 124, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1, 3, 2, 1, 2, 4, 1, 8, 6, 138, 0
0, 47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 6, 6, 3, 4, 0, 4, 2, 0, 141, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 2, 2, 6, 6, 2, 4, 3, 129, 0
0, 37, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 3, 1, 2, 1, 9, 3, 3, 1, 170, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 5, 3, 6, 0, 8, 3, 4, 5, 126, 0
0, 36, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1, 8, 1, 4, 1, 2, 1, 2, 4, 137, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 5, 1, 2, 1, 5, 0, 2, 0, 144, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 3, 6, 7, 6, 5, 5, 1, 7, 132, 0
0, 43, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 0, 1, 0, 0, 5, 3, 4, 2, 169, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 1, 2, 1, 8, 5, 3, 8, 6, 138, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 9, 6, 7, 5, 10, 8, 0, 3, 113, 0
0, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 6, 0, 2, 3, 6, 6, 11, 1, 146, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 6, 4, 2, 6, 5, 4, 3, 2, 134, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 11, 4, 10, 5, 7, 7, 3, 1, 8, 126, 0
0, 45, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 1, 5, 3, 3, 0, 1, 0, 2, 161, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 2, 0, 0, 2, 6, 5, 0, 0, 143, 0
0, 49, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 2, 1, 0, 4, 1, 0, 1, 0, 0, 175, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 4, 3, 3, 2, 9, 4, 7, 16, 140, 0
0, 44, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 5, 2, 5, 0, 1, 4, 5, 4, 132, 0
0, 39, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 3, 2, 5, 4, 3, 5, 0, 3, 139, 0
0, 47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 3, 3, 3, 1, 6, 1, 0, 0, 149, 0
0, 43, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 2, 6, 3, 0, 1, 4, 1, 8, 133, 0
0, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 1, 3, 1, 2, 4, 0, 1, 2, 142, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 4, 5, 9, 0, 1, 6, 6, 1, 134, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 3, 7, 7, 3, 3, 7, 8, 8, 123, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 2, 0, 3, 4, 7, 3, 2, 3, 131, 0
0, 39, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 1, 3, 5, 0, 8, 3, 2, 1, 2, 153, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 7, 6, 4, 6, 4, 2, 2, 7, 121, 0
0, 41, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 2, 0, 2, 3, 1, 4, 2, 4, 153, 0
0, 45, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 4, 2, 3, 3, 2, 1, 7, 2, 6, 150, 0
0, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 1, 0, 2, 0, 3, 0, 3, 4, 137, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 2, 2, 1, 7, 2, 0, 9, 2, 148, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 7, 3, 3, 1, 6, 2, 2, 4, 125, 0
0, 33, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 0, 1, 3, 2, 3, 3, 2, 1, 138, 0
0, 36, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 2, 2, 1, 0, 1, 3, 0, 2, 1, 167, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 3, 1, 0, 1, 1, 4, 0, 4, 154, 0
0, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 4, 0, 1, 0, 1, 0, 0, 2, 2, 165, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 6, 4, 9, 3, 8, 4, 10, 4, 135, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 1, 4, 3, 5, 1, 1, 0, 131, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 2, 5, 8, 3, 3, 1, 1, 3, 137, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 1, 8, 3, 7, 10, 4, 5, 4, 114, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 0, 1, 5, 1, 5, 4, 1, 9, 118, 0
0, 40, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 3, 2, 1, 3, 8, 1, 2, 4, 128, 0
0, 39, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 1, 0, 1, 1, 1, 3, 3, 0, 141, 0
0, 42, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 1, 3, 1, 0, 2, 5, 4, 4, 139, 0
0, 43, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 6, 2, 0, 5, 4, 2, 2, 2, 130, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 4, 1, 4, 1, 5, 5, 4, 4, 145, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 4, 6, 2, 6, 1, 6, 1, 3, 127, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 2, 0, 6, 6, 1, 3, 2, 2, 144, 0
0, 42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 1, 2, 5, 2, 1, 0, 0, 0, 148, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 4, 1, 3, 11, 9, 7, 1, 5, 0, 116, 0
0, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 5, 2, 2, 6, 3, 0, 1, 2, 137, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 0, 6, 4, 1, 1, 0, 1, 8, 149, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 4, 3, 0, 2, 1, 2, 0, 0, 144, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 5, 4, 3, 3, 4, 2, 2, 3, 140, 0
0, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 2, 4, 3, 3, 0, 3, 1, 2, 147, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 8, 3, 11, 9, 6, 6, 1, 4, 119, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 3, 2, 1, 9, 8, 0, 3, 6, 126, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 11, 5, 8, 7, 4, 2, 6, 3, 120, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 3, 1, 8, 1, 3, 2, 10, 4, 124, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 4, 0, 1, 2, 2, 1, 1, 3, 147, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 1, 6, 5, 3, 3, 4, 2, 1, 142, 0
0, 45, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 2, 1, 1, 7, 0, 2, 1, 4, 5, 159, 0
0, 43, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 4, 4, 4, 0, 3, 3, 2, 8, 150, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 1, 3, 0, 3, 1, 2, 4, 2, 149, 0
0, 39, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 4, 4, 6, 3, 3, 1, 7, 2, 123, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 1, 2, 7, 6, 4, 2, 1, 6, 136, 0
0, 43, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 8, 0, 7, 3, 0, 1, 5, 150, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 4, 2, 1, 1, 2, 2, 2, 2, 146, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 3, 2, 3, 6, 3, 1, 2, 2, 146, 0
0, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 3, 7, 1, 3, 1, 4, 3, 7, 131, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 2, 3, 1, 4, 4, 0, 4, 3, 128, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 3, 0, 5, 10, 0, 7, 2, 3, 120, 0
0, 49, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 7, 5, 7, 7, 6, 1, 13, 8, 146, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 4, 6, 3, 4, 3, 1, 1, 2, 143, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 4, 4, 6, 5, 4, 4, 3, 1, 127, 0
0, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 1, 1, 2, 3, 10, 3, 5, 1, 151, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 1, 0, 7, 0, 7, 5, 5, 3, 141, 0
0, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 13, 0, 5, 2, 1, 3, 1, 1, 144, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 9, 7, 1, 3, 10, 1, 8, 4, 137, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 6, 5, 2, 2, 6, 2, 5, 7, 144, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 0, 1, 5, 4, 3, 2, 3, 6, 133, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 3, 1, 5, 5, 4, 4, 3, 4, 132, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 11, 6, 7, 7, 4, 6, 6, 9, 8, 111, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 4, 5, 0, 0, 1, 2, 4, 2, 130, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 9, 0, 1, 2, 0, 5, 6, 4, 141, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 8, 6, 10, 2, 7, 2, 7, 9, 10, 120, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 2, 0, 0, 0, 3, 4, 4, 3, 128, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 2, 5, 0, 6, 0, 7, 6, 2, 134, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 10, 5, 3, 2, 5, 7, 7, 5, 125, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 3, 4, 3, 11, 4, 5, 8, 7, 115, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 10, 6, 5, 1, 2, 3, 3, 10, 130, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 0, 0, 6, 0, 5, 5, 1, 5, 149, 0
0, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 8, 6, 4, 8, 1, 1, 0, 3, 133, 0
0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1, 4, 5, 9, 1, 5, 4, 6, 8, 128, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 2, 7, 5, 4, 9, 5, 4, 8, 2, 133, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 0, 2, 4, 5, 7, 1, 3, 2, 143, 0
0, 44, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 1, 3, 1, 0, 4, 1, 3, 3, 0, 174, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 4, 8, 7, 7, 4, 4, 6, 4, 6, 115, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1, 9, 2, 1, 1, 5, 1, 1, 1, 141, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 3, 3, 4, 5, 5, 6, 3, 3, 128, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 5, 3, 0, 10, 4, 1, 0, 0, 131, 0
0, 43, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 3, 2, 6, 3, 5, 3, 3, 3, 134, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 4, 9, 10, 6, 5, 7, 4, 5, 4, 115, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 5, 2, 2, 8, 8, 2, 8, 2, 122, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 4, 5, 3, 6, 5, 8, 4, 4, 129, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 5, 3, 3, 2, 5, 2, 5, 2, 129, 0
0, 41, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 1, 3, 1, 2, 2, 2, 4, 2, 141, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 5, 6, 6, 6, 7, 1, 4, 5, 140, 0
0, 43, 7, 1, 0, 0, 0, 0, 0, 0, 1, 0, 31, 1, 1, 2, 1, 4, 1, 0, 1, 4, 162, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 2, 3, 1, 5, 1, 0, 2, 5, 142, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 6, 4, 6, 7, 8, 4, 10, 4, 117, 0
0, 41, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 0, 1, 5, 4, 0, 0, 3, 2, 124, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 3, 5, 5, 9, 1, 1, 3, 2, 141, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 8, 4, 5, 5, 2, 6, 3, 2, 129, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 3, 6, 2, 7, 8, 3, 10, 16, 123, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 2, 3, 4, 8, 2, 3, 1, 4, 123, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 8, 6, 8, 9, 8, 5, 12, 8, 107, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 3, 1, 2, 7, 1, 3, 6, 1, 2, 148, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 3, 9, 6, 4, 2, 3, 5, 3, 129, 0
0, 38, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 2, 2, 0, 6, 3, 1, 2, 0, 127, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 3, 5, 3, 5, 1, 3, 7, 4, 137, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 1, 1, 1, 3, 3, 3, 5, 6, 135, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 5, 3, 4, 5, 4, 5, 6, 0, 137, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 1, 3, 7, 2, 2, 1, 0, 0, 126, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 4, 4, 6, 3, 4, 5, 1, 3, 127, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 15, 8, 2, 5, 6, 6, 5, 8, 115, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 2, 0, 1, 2, 1, 3, 0, 4, 155, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 6, 5, 0, 6, 4, 7, 2, 4, 122, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 5, 6, 1, 7, 3, 6, 4, 11, 119, 0
